09/12/2011,"27,07"
12/12/2011,"27,04"
13/12/2011,"27,14"
14/12/2011,"27,66"
15/12/2011,"27,78"
16/12/2011,"28,04"
19/12/2011,"28,43"
20/12/2011,"28,52"
21/12/2011,"28,80"
22/12/2011,"29,12"
23/12/2011,"29,12"
26/12/2011,"28,87"
27/12/2011,"29,69"
28/12/2011,"29,69"
29/12/2011,"29,87"
02/01/2012,"29,87"
03/01/2012,"30,32"
04/01/2012,"30,64"
05/01/2012,"30,95"
06/01/2012,"30,93"
09/01/2012,"30,93"
10/01/2012,"31,15"
11/01/2012,"31,36"
12/01/2012,"31,49"
13/01/2012,"31,53"
16/01/2012,"31,43"
17/01/2012,"31,31"
18/01/2012,"31,19"
19/01/2012,"31,21"
20/01/2012,"31,39"
23/01/2012,"31,21"
24/01/2012,"31,37"
25/01/2012,"31,43"
26/01/2012,"31,21"
27/01/2012,"31,09"
30/01/2012,"31,16"
31/01/2012,"30,53"
01/02/2012,"29,67"
02/02/2012,"29,17"
03/02/2012,"28,74"
06/02/2012,"28,69"
07/02/2012,"28,39"
08/02/2012,"28,37"
09/02/2012,"28,01"
10/02/2012,"28,12"
13/02/2012,"28,19"
14/02/2012,"28,13"
15/02/2012,"27,93"
16/02/2012,"27,70"
17/02/2012,"28,05"
22/02/2012,"28,01"
23/02/2012,"28,09"
24/02/2012,"28,34"
27/02/2012,"28,50"
28/02/2012,"28,70"
29/02/2012,"28,76"
01/03/2012,"28,92"
02/03/2012,"29,04"
05/03/2012,"29,19"
06/03/2012,"29,36"
07/03/2012,"29,47"
08/03/2012,"29,55"
09/03/2012,"29,57"
12/03/2012,"29,56"
13/03/2012,"29,44"
14/03/2012,"29,49"
15/03/2012,"29,41"
16/03/2012,"29,55"
19/03/2012,"29,31"
20/03/2012,"29,19"
21/03/2012,"28,79"
22/03/2012,"28,69"
23/03/2012,"28,55"
26/03/2012,"28,49"
27/03/2012,"28,16"
28/03/2012,"27,17"
29/03/2012,"27,43"
30/03/2012,"27,16"
02/04/2012,"27,10"
03/04/2012,"26,96"
04/04/2012,"26,81"
05/04/2012,"27,03"
09/04/2012,"27,00"
10/04/2012,"26,74"
11/04/2012,"26,79"
12/04/2012,"26,36"
13/04/2012,"26,26"
16/04/2012,"25,76"
17/04/2012,"25,68"
18/04/2012,"25,34"
19/04/2012,"25,15"
20/04/2012,"25,07"
23/04/2012,"25,27"
24/04/2012,"24,91"
25/04/2012,"24,74"
26/04/2012,"24,47"
27/04/2012,"24,71"
30/04/2012,"24,39"
02/05/2012,"24,57"
03/05/2012,"24,52"
04/05/2012,"24,50"
07/05/2012,"24,68"
08/05/2012,"24,74"
09/05/2012,"24,73"
10/05/2012,"24,68"
11/05/2012,"24,89"
14/05/2012,"24,97"
15/05/2012,"25,12"
16/05/2012,"25,15"
17/05/2012,"25,12"
18/05/2012,"25,03"
21/05/2012,"25,08"
22/05/2012,"25,18"
23/05/2012,"25,26"
24/05/2012,"25,18"
25/05/2012,"25,11"
28/05/2012,"25,01"
